AMidsummerNightsDream_27_009|my love and i must sleep|my love and i must sleep
AMidsummerNightsDream_27_010|puck saw titania cuddling bottom's big donkey head and burst out laughing|puck saw titania cuddling bottom's big donkey head and burst out laughing
AMidsummerNightsDream_28_001|i'm beginning to feel sorry for her said oberon appearing from behind a tree|i'm beginning to feel sorry for her said oberon appearing from behind a tree
AMidsummerNightsDream_28_002|i'm going to take off the spell|i'm going to take off the spell
AMidsummerNightsDream_28_003|and you puck must do the same for that poor donkey|and you puck must do the same for that poor donkey
AMidsummerNightsDream_28_004|oberon gently touched titania's eyes and she woke with a sigh|oberon gently touched titania's eyes and she woke with a sigh
AMidsummerNightsDream_28_005|come on he said|come on he said
AMidsummerNightsDream_28_006|let's go|let's go
AMidsummerNightsDream_28_007|tomorrow we'll dance at theseus's wedding and bless the happy couple|tomorrow we'll dance at theseus's wedding and bless the happy couple
AMidsummerNightsDream_28_008|chapter seven|chapter seven
AMidsummerNightsDream_28_009|happily married|happily married
AMidsummerNightsDream_28_010|the sun was rising over the trees when the shrill blast of a horn shattered the forest calm|the sun was rising over the trees when the shrill blast of a horn shattered the forest calm
AMidsummerNightsDream_28_011|theseus had come out hunting with hippolyta and egeus|theseus had come out hunting with hippolyta and egeus
AMidsummerNightsDream_29_001|look who's here|look who's here
AMidsummerNightsDream_29_002|theseus cried noticing four stirring figures|theseus cried noticing four stirring figures
AMidsummerNightsDream_29_003|the four quickly jumped up|the four quickly jumped up
AMidsummerNightsDream_29_004|my lord said lysander bowing to the duke|my lord said lysander bowing to the duke
AMidsummerNightsDream_29_005|theseus looked at lysander and then at demetrius|theseus looked at lysander and then at demetrius
AMidsummerNightsDream_29_006|i thought you both wanted to marry the same girl|i thought you both wanted to marry the same girl
AMidsummerNightsDream_29_007|what happened|what happened
AMidsummerNightsDream_29_008|lysander shrugged|lysander shrugged
AMidsummerNightsDream_29_009|i've no idea|i've no idea
AMidsummerNightsDream_29_010|hermia and i were running away|hermia and i were running away
AMidsummerNightsDream_29_011|what|what
AMidsummerNightsDream_29_012|burst out egeus with a scowl on his face|burst out egeus with a scowl on his face
AMidsummerNightsDream_29_013|outrageous|outrageous
AMidsummerNightsDream_29_014|clap him in irons|clap him in irons
AMidsummerNightsDream_29_015|demetrius you nearly lost your wife|demetrius you nearly lost your wife
AMidsummerNightsDream_29_016|ah said demetrius|ah said demetrius
AMidsummerNightsDream_29_017|about that|about that
AMidsummerNightsDream_29_018|it's a funny thing but my love for hermia has melted like snow|it's a funny thing but my love for hermia has melted like snow
AMidsummerNightsDream_29_019|it's helena i adore|it's helena i adore
AMidsummerNightsDream_29_020|you're all crazy|you're all crazy
AMidsummerNightsDream_30_001|egeus turned purple with rage but theseus smiled|egeus turned purple with rage but theseus smiled
AMidsummerNightsDream_30_002|excellent|excellent
AMidsummerNightsDream_30_003|he said|he said
AMidsummerNightsDream_30_004|we can all be married together|we can all be married together
AMidsummerNightsDream_30_005|taking hippolyta's hand he led the happy couples back to his palace|taking hippolyta's hand he led the happy couples back to his palace
AMidsummerNightsDream_30_006|no one noticed bottom waking up|no one noticed bottom waking up
AMidsummerNightsDream_30_007|what an amazing dream he mumbled as he too left the woods|what an amazing dream he mumbled as he too left the woods
AMidsummerNightsDream_30_008|i thought i was a donkey|i thought i was a donkey
AMidsummerNightsDream_30_009|a few hours later three weddings had taken place|a few hours later three weddings had taken place
AMidsummerNightsDream_30_010|theseus's palace was packed with guests settling back to enjoy the sad tale of pyramus and thisbe|theseus's palace was packed with guests settling back to enjoy the sad tale of pyramus and thisbe
AMidsummerNightsDream_30_011|here are the actors and here is our show|here are the actors and here is our show
AMidsummerNightsDream_31_001|to a trumpet fanfare bottom flute and snout walked around the stage|to a trumpet fanfare bottom flute and snout walked around the stage
AMidsummerNightsDream_31_002|snout stood in the middle as the wall and the play began|snout stood in the middle as the wall and the play began
AMidsummerNightsDream_31_003|dear thisbe kiss me through this wall|dear thisbe kiss me through this wall
AMidsummerNightsDream_31_004|i kiss the wall not you at all|i kiss the wall not you at all
AMidsummerNightsDream_31_005|this is no good said bottom as pyramus|this is no good said bottom as pyramus
AMidsummerNightsDream_31_006|let's meet in the graveyard|let's meet in the graveyard
AMidsummerNightsDream_31_007|flute nodded and all three trooped off|flute nodded and all three trooped off
AMidsummerNightsDream_31_008|as they left snug crawled in with starveling who was carrying a hoop of lights|as they left snug crawled in with starveling who was carrying a hoop of lights
AMidsummerNightsDream_31_009|snug gave a roar|snug gave a roar
AMidsummerNightsDream_31_010|i'm a fierce lion but don't be scared|i'm a fierce lion but don't be scared
AMidsummerNightsDream_31_011|it's only pretend|it's only pretend
AMidsummerNightsDream_31_012|see my lights|see my lights
AMidsummerNightsDream_31_013|i'm the moon|i'm the moon
AMidsummerNightsDream_31_014|flute came on again tripping over his dress|flute came on again tripping over his dress
AMidsummerNightsDream_31_015|where are you pyramus my love|where are you pyramus my love
AMidsummerNightsDream_31_016|he called|he called
AMidsummerNightsDream_31_017|snug roared and flute ran away screaming|snug roared and flute ran away screaming
AMidsummerNightsDream_31_018|as he fled his scarf fell off|as he fled his scarf fell off
AMidsummerNightsDream_31_019|snug chewed it greedily|snug chewed it greedily
AMidsummerNightsDream_32_001|bottom came back and snatched up the scarf|bottom came back and snatched up the scarf
AMidsummerNightsDream_32_002|thisbe|thisbe
AMidsummerNightsDream_32_003|eaten by a lion|eaten by a lion
AMidsummerNightsDream_32_004|he sobbed|he sobbed
AMidsummerNightsDream_32_005|my dainty duck is no more|my dainty duck is no more
AMidsummerNightsDream_32_006|turning to face the audience he pulled out a fake dagger and stabbed himself|turning to face the audience he pulled out a fake dagger and stabbed himself
AMidsummerNightsDream_32_007|asleep my love|asleep my love
AMidsummerNightsDream_32_008|what dead my dove|what dead my dove
AMidsummerNightsDream_32_009|oh no|oh no
AMidsummerNightsDream_32_010|with a cry of despair flute rushed on and pretended to die too|with a cry of despair flute rushed on and pretended to die too
AMidsummerNightsDream_32_011|as his body fell on bottom the audience clapped and cheered|as his body fell on bottom the audience clapped and cheered
AMidsummerNightsDream_32_012|unseen above the fairy king and queen were also watching the play|unseen above the fairy king and queen were also watching the play
AMidsummerNightsDream_32_013|puck flew over the room sprinkling everyone with fairy dust|puck flew over the room sprinkling everyone with fairy dust
AMidsummerNightsDream_32_014|oberon smiled|oberon smiled
AMidsummerNightsDream_32_015|now they'll all live happily ever after he said|now they'll all live happily ever after he said
AMidsummerNightsDream_32_016|and they did|and they did
AMidsummerNightsDream_33_001|william shakespeare fifteen sixty four to sixteen sixteen was born in stratford-upon-avon england but became famous as an actor and writer when he moved to london|william shakespeare fifteen sixty four to sixteen sixteen was born in stratford-upon-avon england but became famous as an actor and writer when he moved to london
AMidsummerNightsDream_33_002|he wrote numerous poems and almost forty plays which are still performed and enjoyed today|he wrote numerous poems and almost forty plays which are still performed and enjoyed today
AMidsummerNightsDream_34_001|a midsummer night's dream was read by lesley sims and produced by mairi mackinnon with sound production by beth punter for the classical recording company|a midsummer night's dream was read by lesley sims and produced by mairi mackinnon with sound production by beth punter for the classical recording company
AMidsummerNightsDream_34_002|this is an usborne audio production|this is an usborne audio production
AndroclesAndTheLion_01_001|androcles and the lion|androcles and the lion
AndroclesAndTheLion_01_002|retold by russell punter|retold by russell punter
AndroclesAndTheLion_01_003|when you hear this sound turn the page|when you hear this sound turn the page
AndroclesAndTheLion_02_001|a long time ago there was a man called androcles|a long time ago there was a man called androcles
AndroclesAndTheLion_02_002|he was very poor but he was kind|he was very poor but he was kind
AndroclesAndTheLion_02_003|androcles worked for a rich man named brutus|androcles worked for a rich man named brutus
AndroclesAndTheLion_02_004|brutus lived in a big house outside the city of rome|brutus lived in a big house outside the city of rome
AndroclesAndTheLion_03_001|brutus made his slaves work hard|brutus made his slaves work hard
AndroclesAndTheLion_03_002|every day androcles scubbed steps mopped floors|every day androcles scubbed steps mopped floors
AndroclesAndTheLion_03_003|made beds cooked food|made beds cooked food
AndroclesAndTheLion_03_004|served meals and washed pots|served meals and washed pots
AndroclesAndTheLion_03_005|what a life|what a life
AndroclesAndTheLion_04_001|but brutus never paid him|but brutus never paid him
AndroclesAndTheLion_04_002|all androcles got was one piece of dry bread a day|all androcles got was one piece of dry bread a day
AndroclesAndTheLion_04_003|even the birds won't eat this|even the birds won't eat this
AndroclesAndTheLion_04_004|one night androcles decided to run away|one night androcles decided to run away
AndroclesAndTheLion_04_005|he climbed through a window|he climbed through a window
